id,trip_duration
id004621,1155
id004622,420
id004623,385
id004624,399
id004625,559
id004626,408
id004627,739
id004628,485
id004629,793
id004630,635
id004631,1158
id004632,371
id004633,427
id004634,240
id004635,1453
id004636,341
id004637,440
id004638,594
id004639,639
id004640,756
id004641,302
id004642,762
id004643,427
id004644,787
id004645,373
id004646,764
id004647,382
id004648,337
id004649,317
id004650,1065
id004651,350
id004652,318
id004653,1657
id004654,368
id004655,1373
id004656,415
id004657,1184
id004658,692
id004659,706
id004660,846
id004661,726
id004662,1060
id004663,905
id004664,706
id004665,853
id004666,362
id004667,1653
id004668,746
id004669,1032
id004670,373
id004671,397
id004672,1274
id004673,816
id004674,712
id004675,362
id004676,1167
id004677,704
id004678,336
id004679,317
id004680,371
id004681,883
id004682,635
id004683,712
id004684,486
id004685,652
id004686,307
id004687,400
id004688,446
id004689,302
id004690,285
id004691,852
id004692,1241
id004693,1194
id004694,1489
id004695,628
id004696,990
id004697,439
id004698,387
id004699,330
id004700,661
id004701,415
id004702,1125
id004703,890
id004704,803
id004705,345
id004706,385
id004707,308
id004708,791
id004709,614
id004710,844
id004711,759
id004712,385
id004713,406
id004714,630
id004715,583
id004716,453
id004717,323
id004718,650
id004719,544
id004720,379
id004721,270
id004722,238
id004723,856
id004724,1060
id004725,733
id004726,1075
id004727,1032
id004728,663
id004729,351
id004730,348
id004731,375
id004732,656
id004733,433
id004734,641
id004735,1663
id004736,696
id004737,1070
id004738,682
id004739,298
id004740,847
id004741,1165
id004742,958
id004743,835
id004744,571
id004745,358
id004746,300
id004747,266
id004748,746
id004749,271
id004750,874
id004751,972
id004752,857
id004753,594
id004754,388
id004755,344
id004756,946
id004757,815
id004758,880
id004759,1847
id004760,284
id004761,601
id004762,550
id004763,1198
id004764,377
id004765,768
id004766,573
id004767,339
id004768,366
id004769,678
id004770,507
id004771,1324
id004772,926
id004773,723
id004774,580
id004775,461
id004776,1001
id004777,384
id004778,286
id004779,488
id004780,389
id004781,592
id004782,277
id004783,740
id004784,1148
id004785,353
id004786,361
id004787,488
id004788,940
id004789,1016
id004790,553
id004791,763
id004792,613
id004793,1086
id004794,1432
id004795,492
id004796,899
id004797,652
id004798,409
id004799,950
id004800,596
id004801,383
id004802,367
id004803,615
id004804,1604
id004805,415
id004806,713
id004807,276
id004808,905
id004809,541
id004810,1322
id004811,852
id004812,707
id004813,553
id004814,926
id004815,1151
id004816,796
id004817,1751
id004818,448
id004819,360
id004820,1445
id004821,656
id004822,884
id004823,647
id004824,1155
id004825,382
id004826,1236
id004827,263
id004828,1037
id004829,646
id004830,471
id004831,472
id004832,1187
id004833,330
id004834,306
id004835,1479
id004836,627
id004837,303
id004838,290
id004839,999
id004840,710
id004841,415
id004842,1192
id004843,288
id004844,555
id004845,1104
id004846,285
id004847,874
id004848,722
id004849,837
id004850,264
id004851,804
id004852,401
id004853,383
id004854,1237
id004855,348
id004856,373
id004857,696
id004858,568
id004859,260
id004860,301
id004861,1299
id004862,464
id004863,563
id004864,729
id004865,272
id004866,962
id004867,663
id004868,1589
id004869,370
id004870,690
id004871,503
id004872,615
id004873,511
id004874,243
id004875,450
id004876,926
id004877,615
id004878,1182
id004879,321
id004880,584
id004881,706
id004882,356
id004883,2058
id004884,1053
id004885,1189
id004886,466
id004887,816
id004888,825
id004889,498
id004890,702
id004891,745
id004892,1544
id004893,941
id004894,731
id004895,271
id004896,659
id004897,415
id004898,930
id004899,807
id004900,1316
id004901,825
id004902,565
id004903,841
id004904,255
id004905,964
id004906,1131
id004907,546
id004908,337
id004909,622
id004910,633
id004911,404
id004912,506
id004913,1161
id004914,647
id004915,1004
id004916,315
id004917,616
id004918,532
id004919,472
id004920,373
id004921,311
id004922,488
id004923,576
id004924,499
id004925,636
id004926,393
id004927,727
id004928,908
id004929,583
id004930,817
id004931,1137
id004932,595
id004933,711
id004934,291
id004935,362
id004936,795
id004937,700
id004938,882
id004939,793
id004940,467
id004941,1174
id004942,590
id004943,316
id004944,465
id004945,813
id004946,1329
id004947,463
id004948,408
id004949,396
id004950,693
id004951,918
id004952,839
id004953,720
id004954,371
id004955,1117
id004956,458
id004957,1457
id004958,710
id004959,923
id004960,660
id004961,463
id004962,428
id004963,582
id004964,1194
id004965,700
id004966,442
id004967,865
id004968,268
id004969,263
id004970,719
id004971,463
id004972,984
id004973,1111
id004974,426
id004975,1100
id004976,1036
id004977,180
id004978,298
id004979,423
id004980,983
id004981,770
id004982,283
id004983,1242
id004984,691
id004985,464
id004986,381
id004987,719
id004988,1597
id004989,691
id004990,990
id004991,275
id004992,1296
id004993,572
id004994,1579
id004995,1139
id004996,584
id004997,720
id004998,1523
id004999,1426
id005000,635
id005001,760
id005002,624
id005003,938
id005004,336
id005005,548
id005006,340
id005007,337
id005008,1029
id005009,389
id005010,693
id005011,341
id005012,797
id005013,895
id005014,472
id005015,647
id005016,1133
id005017,473
id005018,414
id005019,1244
id005020,293
id005021,1223
id005022,809
id005023,257
id005024,602
id005025,1338
id005026,1623
id005027,290
id005028,1061
id005029,583
id005030,347
id005031,364
id005032,719
id005033,550
id005034,687
id005035,515
id005036,1829
id005037,1011
id005038,712
id005039,615
id005040,306
id005041,367
id005042,805
id005043,950
id005044,557
id005045,661
id005046,446
id005047,358
id005048,1389
id005049,727
id005050,617
id005051,760
id005052,311
id005053,402
id005054,1045
id005055,568
id005056,1183
id005057,750
id005058,632
id005059,873
id005060,1100
id005061,813
id005062,1382
id005063,662
id005064,513
id005065,1517
id005066,291
id005067,301
id005068,796
id005069,380
id005070,1012
id005071,965
id005072,668
id005073,721
id005074,366
id005075,534
id005076,1260
id005077,700
id005078,688
id005079,476
id005080,671
id005081,771
id005082,811
id005083,623
id005084,432
id005085,800
id005086,567
id005087,493
id005088,371
id005089,559
id005090,416
id005091,763
id005092,276
id005093,658
id005094,1268
id005095,865
id005096,631
id005097,567
id005098,802
id005099,793
id005100,313
id005101,334
id005102,386
id005103,792
id005104,314
id005105,1008
id005106,551
id005107,340
id005108,234
id005109,350
id005110,1062
id005111,1073
id005112,577
id005113,1055
id005114,412
id005115,429
id005116,693
id005117,1181
id005118,2017
id005119,567
id005120,1027
id005121,630
id005122,457
id005123,595
id005124,439
id005125,1003
id005126,438
id005127,569
id005128,453
id005129,441
id005130,1665
id005131,1249
id005132,375
id005133,1320
id005134,475
id005135,312
id005136,443
id005137,400
id005138,942
id005139,1057
id005140,369
id005141,277
id005142,650
id005143,1817
id005144,777
id005145,1505
id005146,1767
id005147,344
id005148,435
id005149,562
id005150,484
id005151,679
id005152,1234
id005153,983
id005154,1372
id005155,407
id005156,856
id005157,866
id005158,512
id005159,1504
id005160,509
id005161,1306
id005162,853
id005163,577
id005164,698
id005165,1167
id005166,337
id005167,669
id005168,606
id005169,616
id005170,593
id005171,719
id005172,1090
id005173,816
id005174,530
id005175,869
id005176,272
id005177,1570
id005178,578
id005179,879
id005180,328
id005181,446
id005182,494
id005183,316
id005184,405
id005185,1025
id005186,840
id005187,778
id005188,499
id005189,763
id005190,571
id005191,1024
id005192,1343
id005193,267
id005194,484
id005195,416
id005196,285
id005197,970
id005198,801
id005199,557
id005200,1108
id005201,354
id005202,362
id005203,381
id005204,727
id005205,587
id005206,1251
id005207,397
id005208,419
id005209,599
id005210,879
id005211,553
id005212,491
id005213,403
id005214,823
id005215,844
id005216,348
id005217,309
id005218,668
id005219,420
id005220,981
id005221,345
id005222,351
id005223,735
id005224,1034
id005225,297
id005226,501
id005227,696
id005228,1379
id005229,560
id005230,600
id005231,406
id005232,526
id005233,705
id005234,930
id005235,1285
id005236,409
id005237,1319
id005238,612
id005239,1064
id005240,739
id005241,481
id005242,1044
id005243,321
id005244,359
id005245,520
id005246,650
id005247,626
id005248,910
id005249,450
id005250,345
id005251,1000
id005252,388
id005253,258
id005254,1442
id005255,799
id005256,496
id005257,747
id005258,1013
id005259,728
id005260,718
id005261,968
id005262,467
id005263,302
id005264,566
id005265,333
id005266,622
id005267,955
id005268,808
id005269,378
id005270,352
id005271,1190
id005272,1175
id005273,507
id005274,443
id005275,327
id005276,277
id005277,443
id005278,489
id005279,309
id005280,347
id005281,591
id005282,1104
id005283,756
id005284,476
id005285,1048
id005286,1113
id005287,642
id005288,594
id005289,603
id005290,471
id005291,663
id005292,888
id005293,695
id005294,415
id005295,266
id005296,695
id005297,294
id005298,615
id005299,530
id005300,364
id005301,354
id005302,626
id005303,602
id005304,2244
id005305,1164
id005306,354
id005307,622
id005308,730
id005309,356
id005310,1158
id005311,1181
id005312,591
id005313,514
id005314,421
id005315,851
id005316,795
id005317,281
id005318,862
id005319,282
id005320,919
id005321,687
id005322,269
id005323,337
id005324,662
id005325,1451
id005326,759
id005327,500
id005328,285
id005329,309
id005330,1243
id005331,1809
id005332,873
id005333,351
id005334,588
id005335,868
id005336,431
id005337,652
id005338,464
id005339,1914
id005340,1084
id005341,711
id005342,550
id005343,649
id005344,503
id005345,384
id005346,298
id005347,261
id005348,304
id005349,330
id005350,278
id005351,1854
id005352,340
id005353,583
id005354,393
id005355,610
id005356,339
id005357,1096
id005358,706
id005359,316
id005360,1365
id005361,1025
id005362,988
id005363,354
id005364,313
id005365,748
id005366,813
id005367,592
id005368,609
id005369,291
id005370,725
id005371,386
id005372,532
id005373,400
id005374,319
id005375,1422
id005376,679
id005377,954
id005378,772
id005379,360
id005380,537
id005381,970
id005382,958
id005383,726
id005384,596
id005385,293
id005386,512
id005387,657
id005388,569
id005389,1423
id005390,535
id005391,776
id005392,629
id005393,932
id005394,519
id005395,1101
id005396,403
id005397,442
id005398,912
id005399,265
id005400,610
id005401,618
id005402,633
id005403,834
id005404,939
id005405,401
id005406,1035
id005407,523
id005408,760
id005409,888
id005410,392
id005411,979
id005412,919
id005413,465
id005414,379
id005415,1166
id005416,834
id005417,586
id005418,769
id005419,310
id005420,278
id005421,270
id005422,636
id005423,336
id005424,445
id005425,276
id005426,396
id005427,669
id005428,341
id005429,639
id005430,330
id005431,1167
id005432,1157
id005433,924
id005434,525
id005435,452
id005436,518
id005437,278
id005438,598
id005439,840
id005440,423
id005441,385
id005442,305
id005443,926
id005444,303
id005445,891
id005446,495
id005447,865
id005448,716
id005449,525
id005450,328
id005451,522
id005452,721
id005453,544
id005454,433
id005455,544
id005456,396
id005457,317
id005458,1074
id005459,651
id005460,1284
id005461,545
id005462,263
id005463,275
id005464,689
id005465,1017
id005466,352
id005467,679
id005468,546
id005469,287
id005470,752
id005471,1217
id005472,1423
id005473,328
id005474,864
id005475,379
id005476,287
id005477,688
id005478,469
id005479,512
id005480,391
id005481,1001
id005482,791
id005483,685
id005484,340
id005485,387
id005486,1010
id005487,1228
id005488,799
id005489,981
id005490,286
id005491,1312
id005492,333
id005493,383
id005494,1413
id005495,694
id005496,741
id005497,603
id005498,760
id005499,656
id005500,305
id005501,336
id005502,306
id005503,842
id005504,933
id005505,300
id005506,425
id005507,915
id005508,329
id005509,1153
id005510,497
id005511,986
id005512,799
id005513,1085
id005514,566
id005515,532
id005516,550
id005517,742
id005518,1466
id005519,340
id005520,494
id005521,1108
id005522,484
id005523,828
id005524,474
id005525,815
id005526,307
id005527,1002
id005528,1027
id005529,442
id005530,257
id005531,1730
id005532,389
id005533,1157
id005534,619
id005535,325
id005536,318
id005537,631
id005538,820
id005539,692
id005540,880
id005541,307
id005542,743
id005543,427
id005544,1080
id005545,265
id005546,625
id005547,432
id005548,336
id005549,677
id005550,999
id005551,270
id005552,282
id005553,351
id005554,271
id005555,786
id005556,695
id005557,441
id005558,301
id005559,427
id005560,377
id005561,853
id005562,719
id005563,746
id005564,328
id005565,344
id005566,672
id005567,1129
id005568,732
id005569,733
id005570,565
id005571,493
id005572,576
id005573,325
id005574,655
id005575,1198
id005576,875
id005577,959
id005578,511
id005579,1635
id005580,791
id005581,1075
id005582,238
id005583,567
id005584,672
id005585,734
id005586,436
id005587,488
id005588,492
id005589,740
id005590,1061
id005591,1307
id005592,547
id005593,709
id005594,331
id005595,709
id005596,513
id005597,1388
id005598,484
id005599,254
id005600,762
id005601,1002
id005602,554
id005603,523
id005604,303
id005605,1194
id005606,488
id005607,690
id005608,790
id005609,489
id005610,1030
id005611,485
id005612,502
id005613,1086
id005614,476
id005615,460
id005616,559
id005617,337
id005618,423
id005619,492
id005620,1211
id005621,461
id005622,656
id005623,1427
id005624,1128
id005625,365
id005626,921
id005627,431
id005628,891
id005629,513
id005630,986
id005631,1031
id005632,766
id005633,646
id005634,1696
id005635,408
id005636,1026
id005637,889
id005638,1085
id005639,478
id005640,325
id005641,1304
id005642,788
id005643,581
id005644,552
id005645,613
id005646,300
id005647,649
id005648,588
id005649,581
id005650,1109
id005651,352
id005652,1075
id005653,356
id005654,512
id005655,579
id005656,988
id005657,1047
id005658,459
id005659,816
id005660,1256
id005661,1470
id005662,1308
id005663,471
id005664,748
id005665,794
id005666,893
id005667,579
id005668,1024
id005669,263
id005670,647
id005671,1624
id005672,284
id005673,413
id005674,310
id005675,550
id005676,411
id005677,307
id005678,2010
id005679,514
id005680,311
id005681,426
id005682,396
id005683,340
id005684,931
id005685,339
id005686,1598
id005687,302
id005688,307
id005689,358
id005690,812
id005691,281
id005692,1007
id005693,336
id005694,1595
id005695,1552
id005696,869
id005697,499
id005698,682
id005699,835
id005700,419
id005701,422
id005702,837
id005703,423
id005704,350
id005705,501
id005706,426
id005707,961
id005708,477
id005709,619
id005710,638
id005711,427
id005712,389
id005713,774
id005714,570
id005715,620
id005716,397
id005717,249
id005718,974
id005719,1141
id005720,1687
id005721,613
id005722,1200
id005723,779
id005724,287
id005725,750
id005726,280
id005727,305
id005728,767
id005729,294
id005730,824
id005731,410
id005732,902
id005733,290
id005734,316
id005735,275
id005736,844
id005737,1967
id005738,492
id005739,290
id005740,1027
id005741,1038
id005742,1648
id005743,416
id005744,1883
id005745,275
id005746,300
id005747,1409
id005748,1348
id005749,511
id005750,251
id005751,391
id005752,683
id005753,807
id005754,1848
id005755,607
id005756,1209
id005757,435
id005758,829
id005759,284
id005760,629
id005761,290
id005762,384
id005763,801
id005764,1062
id005765,921
id005766,906
id005767,352
id005768,449
id005769,1143
id005770,342
id005771,1156
id005772,321
id005773,1137
id005774,787
id005775,882
id005776,453
id005777,1460
id005778,416
id005779,303
id005780,1006
id005781,361
id005782,1175
id005783,449
id005784,542
id005785,593
id005786,434
id005787,392
id005788,1485
id005789,772
id005790,636
id005791,242
id005792,340
id005793,676
id005794,509
id005795,698
id005796,608
id005797,574
id005798,626
id005799,558
id005800,246
id005801,1170
id005802,1275
id005803,786
id005804,432
id005805,281
id005806,707
id005807,697
id005808,914
id005809,325
id005810,638
id005811,1126
id005812,428
id005813,1121
id005814,377
id005815,536
id005816,1244
id005817,971
id005818,1162
id005819,1100
id005820,541
id005821,494
id005822,277
id005823,994
id005824,602
id005825,252
id005826,416
id005827,426
id005828,552
id005829,1329
id005830,408
id005831,578
id005832,475
id005833,1434
id005834,669
id005835,311
id005836,1086
id005837,748
id005838,655
id005839,330
id005840,1221
id005841,774
id005842,1078
id005843,730
id005844,1032
id005845,874
id005846,455
id005847,982
id005848,430
id005849,1173
id005850,386
id005851,1112
id005852,1833
id005853,540
id005854,308
id005855,440
id005856,405
id005857,1084
id005858,1294
id005859,280
id005860,719
id005861,344
id005862,528
id005863,1122
id005864,385
id005865,258
id005866,550
id005867,422
id005868,687
id005869,336
id005870,281
id005871,436
id005872,273
id005873,825
id005874,511
id005875,1033
id005876,341
id005877,311
id005878,687
id005879,1257
id005880,421
id005881,740
id005882,256
id005883,736
id005884,719
id005885,399
id005886,684
id005887,913
id005888,471
id005889,721
id005890,966
id005891,768
id005892,774
id005893,310
id005894,806
id005895,937
id005896,1311
id005897,216
id005898,640
id005899,542
id005900,319
id005901,390
id005902,1470
id005903,296
id005904,632
id005905,346
id005906,895
id005907,446
id005908,970
id005909,1759
id005910,1119
id005911,284
id005912,569
id005913,909
id005914,348
id005915,288
id005916,560
id005917,302
id005918,530
id005919,311
id005920,272
id005921,327
id005922,776
id005923,558
id005924,1710
id005925,876
id005926,1061
id005927,1768
id005928,426
id005929,591
id005930,719
id005931,526
id005932,416
id005933,687
id005934,658
id005935,1190
id005936,281
id005937,250
id005938,1035
id005939,763
id005940,470
id005941,419
id005942,388
id005943,332
id005944,316
id005945,534
id005946,288
id005947,970
id005948,593
id005949,1064
id005950,469
id005951,1313
id005952,635
id005953,311
id005954,453
id005955,946
id005956,1436
id005957,950
id005958,346
id005959,784
id005960,626
id005961,534
id005962,642
id005963,393
id005964,343
id005965,567
id005966,1288
id005967,462
id005968,731
id005969,872
id005970,1214
id005971,413
id005972,1033
id005973,344
id005974,642
id005975,482
id005976,936
id005977,320
id005978,474
id005979,246
id005980,330
id005981,546
id005982,299
id005983,824
id005984,477
id005985,454
id005986,647
id005987,835
id005988,763
id005989,1207
id005990,288
id005991,1136
id005992,402
id005993,728
id005994,492
id005995,1116
id005996,652
id005997,589
id005998,336
id005999,1201
id006000,956
id006001,838
id006002,829
id006003,318
id006004,873
id006005,720
id006006,530
id006007,340
id006008,302
id006009,1203
id006010,756
id006011,541
id006012,276
id006013,1127
id006014,458
id006015,373
id006016,292
id006017,760
id006018,1382
id006019,391
id006020,707
id006021,1108
id006022,691
id006023,1159
id006024,441
id006025,949
id006026,360
id006027,440
id006028,820
id006029,1394
id006030,791
id006031,433
id006032,682
id006033,546
id006034,580
id006035,1061
id006036,337
id006037,680
id006038,337
id006039,730
id006040,1057
id006041,675
id006042,371
id006043,904
id006044,1692
id006045,1490
id006046,265
id006047,1056
id006048,554
id006049,364
id006050,353
id006051,379
id006052,589
id006053,488
id006054,316
id006055,1187
id006056,1085
id006057,1466
id006058,586
id006059,665
id006060,372
id006061,284
id006062,656
id006063,1304
id006064,284
id006065,921
id006066,280
id006067,1108
id006068,479
id006069,317
id006070,254
id006071,1179
id006072,473
id006073,830
id006074,1257
id006075,899
id006076,1259
id006077,1615
id006078,1194
id006079,665
id006080,2200
id006081,840
id006082,354
id006083,315
id006084,292
id006085,273
id006086,281
id006087,793
id006088,449
id006089,1340
id006090,1514
id006091,733
id006092,419
id006093,469
id006094,1277
id006095,386
id006096,337
id006097,1175
id006098,381
id006099,500
id006100,972
id006101,913
id006102,774
id006103,421
id006104,678
id006105,1944
id006106,607
id006107,723
id006108,1343
id006109,975
id006110,675
id006111,1194
id006112,480
id006113,459
id006114,311
id006115,398
id006116,546
id006117,448
id006118,623
id006119,364
id006120,575
id006121,1190
id006122,1081
id006123,1394
id006124,467
id006125,1175
id006126,477
id006127,378
id006128,541
id006129,587
id006130,456
id006131,1187
id006132,527
id006133,268
id006134,433
id006135,601
id006136,600
id006137,257
id006138,1007
id006139,427
id006140,320
id006141,1099
id006142,437
id006143,307
id006144,530
id006145,909
id006146,782
id006147,404
id006148,663
id006149,401
id006150,685
id006151,1201
id006152,1672
id006153,429
id006154,500
id006155,673
id006156,728
id006157,981
id006158,574
id006159,401
id006160,452
id006161,626
id006162,582
id006163,294
id006164,473
id006165,356
id006166,1042
id006167,1855
id006168,1287
id006169,733
id006170,649
id006171,678
id006172,1194
id006173,244
id006174,668
id006175,1000
id006176,278
id006177,1084
id006178,577
id006179,590
id006180,674
id006181,487
id006182,683
id006183,276
id006184,331
id006185,791
id006186,391
id006187,376
id006188,486
id006189,403
id006190,353
id006191,438
id006192,719
id006193,760
id006194,1108
id006195,1004
id006196,1361
id006197,788
id006198,856
id006199,431
id006200,515
id006201,440
id006202,351
id006203,713
id006204,1632
id006205,815
id006206,232
id006207,719
id006208,398
id006209,426
id006210,677
id006211,912
id006212,602
id006213,1213
id006214,315
id006215,971
id006216,728
id006217,260
id006218,880
id006219,867
id006220,391
id006221,531
id006222,1003
id006223,1208
id006224,486
id006225,577
id006226,1336
id006227,330
id006228,390
id006229,288
id006230,398
id006231,584
id006232,281
id006233,718
id006234,466
id006235,310
id006236,338
id006237,668
id006238,562
id006239,350
id006240,1125
id006241,422
id006242,668
id006243,612
id006244,329
id006245,260
id006246,581
id006247,362
id006248,680
id006249,816
id006250,336
id006251,903
id006252,382
id006253,913
id006254,1475
id006255,957
id006256,343
id006257,314
id006258,511
id006259,851
id006260,327
id006261,528
id006262,662
id006263,645
id006264,1121
id006265,1021
id006266,699
id006267,341
id006268,572
id006269,963
id006270,1650
id006271,781
id006272,1322
id006273,713
id006274,1243
id006275,274
id006276,802
id006277,394
id006278,651
id006279,503
id006280,259
id006281,265
id006282,248
id006283,281
id006284,271
id006285,630
id006286,1153
id006287,710
id006288,410
id006289,637
id006290,331
id006291,816
id006292,405
id006293,966
id006294,430
id006295,627
id006296,604
id006297,358
id006298,680
id006299,1394
id006300,280
id006301,531
id006302,943
id006303,787
id006304,396
id006305,596
id006306,1147
id006307,432
id006308,652
id006309,318
id006310,876
id006311,1472
id006312,288
id006313,664
id006314,477
id006315,565
id006316,756
id006317,599
id006318,323
id006319,480
id006320,434
id006321,923
id006322,620
id006323,391
id006324,491
id006325,848
id006326,684
id006327,1250
id006328,863
id006329,315
id006330,834
id006331,322
id006332,1008
id006333,1705
id006334,841
id006335,480
id006336,340
id006337,1958
id006338,783
id006339,331
id006340,1272
id006341,490
id006342,706
id006343,679
id006344,321
id006345,351
id006346,367
id006347,530
id006348,846
id006349,415
id006350,547
id006351,273
id006352,370
id006353,560
id006354,693
id006355,1264
id006356,473
id006357,1305
id006358,414
id006359,294
id006360,748
id006361,729
id006362,470
id006363,524
id006364,502
id006365,632
id006366,461
id006367,897
id006368,286
id006369,646
id006370,296
id006371,747
id006372,757
id006373,319
id006374,481
id006375,1221
id006376,406
id006377,809
id006378,372
id006379,1151
id006380,333
id006381,349
id006382,596
id006383,572
id006384,363
id006385,440
id006386,443
id006387,369
id006388,803
id006389,537
id006390,523
id006391,606
id006392,569
id006393,367
id006394,805
id006395,535
id006396,1227
id006397,676
id006398,291
id006399,1162
id006400,753
id006401,277
id006402,511
id006403,620
id006404,270
id006405,558
id006406,1135
id006407,986
id006408,1717
id006409,1236
id006410,326
id006411,912
id006412,300
id006413,345
id006414,739
id006415,552
id006416,463
id006417,578
id006418,253
id006419,401
id006420,649
id006421,939
id006422,318
id006423,681
id006424,333
id006425,1142
id006426,265
id006427,354
id006428,395
id006429,292
id006430,587
id006431,778
id006432,710
id006433,432
id006434,1032
id006435,1028
id006436,1751
id006437,416
id006438,640
id006439,323
id006440,225
id006441,883
id006442,360
id006443,1010
id006444,913
id006445,1128
id006446,304
id006447,1338
id006448,575
id006449,298
id006450,1182
id006451,373
id006452,443
id006453,1154
id006454,500
id006455,1196
id006456,460
id006457,994
id006458,1734
id006459,1674
id006460,766
id006461,537
id006462,885
id006463,506
id006464,392
id006465,442
id006466,545
id006467,1030
id006468,1262
id006469,274
id006470,650
id006471,1358
id006472,510
id006473,682
id006474,562
id006475,605
id006476,1355
id006477,330
id006478,644
id006479,682
id006480,301
id006481,639
id006482,328
id006483,1486
id006484,490
id006485,385
id006486,283
id006487,301
id006488,1439
id006489,315
id006490,377
id006491,787
id006492,1085
id006493,520
id006494,354
id006495,311
id006496,541
id006497,597
id006498,926
id006499,457
id006500,381
id006501,665
id006502,377
id006503,826
id006504,549
id006505,1137
id006506,360
id006507,773
id006508,277
id006509,1009
id006510,665
id006511,520
id006512,936
id006513,755
id006514,1046
id006515,566
id006516,1423
id006517,1004
id006518,277
id006519,316
id006520,301
id006521,623
id006522,907
id006523,527
id006524,936
id006525,681
id006526,630
id006527,425
id006528,671
id006529,460
id006530,248
id006531,1138
id006532,296
id006533,550
id006534,865
id006535,912
id006536,930
id006537,629
id006538,1497
id006539,613
id006540,876
id006541,561
id006542,581
id006543,1249
id006544,925
id006545,887
id006546,793
id006547,1921
id006548,836
id006549,575
id006550,614
id006551,277
id006552,435
id006553,350
id006554,343
id006555,342
id006556,336
id006557,329
id006558,544
id006559,508
id006560,270
id006561,592
id006562,392
id006563,279
id006564,792
id006565,471
id006566,264
id006567,302
id006568,485
id006569,272
id006570,442
id006571,1496
id006572,611
id006573,762
id006574,348
id006575,405
id006576,1045
id006577,354
id006578,332
id006579,978
id006580,904
id006581,338
id006582,1078
id006583,982
id006584,1465
id006585,669
id006586,748
id006587,443
id006588,1760
id006589,490
id006590,868
id006591,1104
id006592,1109
id006593,860
id006594,367
id006595,303
id006596,358
id006597,698
id006598,438
id006599,396
id006600,700
id006601,1226
id006602,401
id006603,747
id006604,271
id006605,488
id006606,762
id006607,587
id006608,737
id006609,560
id006610,429
id006611,1341
id006612,308
id006613,516
id006614,445
id006615,575
id006616,425
id006617,625
id006618,1025
id006619,951
id006620,245
id006621,339
id006622,357
id006623,405
id006624,1602
id006625,582
id006626,349
id006627,864
id006628,386
id006629,264
id006630,299
id006631,1327
id006632,1202
id006633,1020
id006634,1060
id006635,383
id006636,1303
id006637,1014
id006638,834
id006639,791
id006640,456
id006641,308
id006642,1041
id006643,313
id006644,934
id006645,367
id006646,454
id006647,275
id006648,471
id006649,244
id006650,333
id006651,1451
id006652,1569
id006653,252
id006654,308
id006655,1349
id006656,682
id006657,824
id006658,757
id006659,315
id006660,368
id006661,736
id006662,1114
id006663,346
id006664,1126
id006665,597
id006666,329
id006667,334
id006668,458
id006669,292
id006670,1258
id006671,990
id006672,558
id006673,551
id006674,557
id006675,369
id006676,615
id006677,364
id006678,485
id006679,1313
id006680,621
id006681,339
id006682,859
id006683,391
id006684,1316
id006685,329
id006686,296
id006687,581
id006688,251
id006689,339
id006690,1087
id006691,678
id006692,411
id006693,408
id006694,607
id006695,843
id006696,756
id006697,881
id006698,411
id006699,448
id006700,1040
id006701,483
id006702,415
id006703,758
id006704,1064
id006705,785
id006706,780
id006707,343
id006708,361
id006709,1307
id006710,1410
id006711,1014
id006712,968
id006713,315
id006714,1423
id006715,362
id006716,525
id006717,356
id006718,1351
id006719,731
id006720,445
id006721,436
id006722,349
id006723,343
id006724,1648
id006725,374
id006726,1381
id006727,944
id006728,1190
id006729,399
id006730,585
id006731,361
id006732,426
id006733,1016
id006734,624
id006735,476
id006736,595
id006737,772
id006738,386
id006739,684
id006740,854
id006741,1125
id006742,1240
id006743,584
id006744,649
id006745,534
id006746,646
id006747,724
id006748,815
id006749,320
id006750,468
id006751,895
id006752,297
id006753,766
id006754,1294
id006755,479
id006756,306
id006757,751
id006758,432
id006759,326
id006760,1690
id006761,346
id006762,411
id006763,817
id006764,299
id006765,668
id006766,1047
id006767,745
id006768,800
id006769,791
id006770,1168
id006771,481
id006772,700
id006773,496
id006774,829
id006775,472
id006776,1513
id006777,397
id006778,560
id006779,949
id006780,946
id006781,1074
id006782,827
id006783,854
id006784,1188
id006785,1340
id006786,302
id006787,650
id006788,420
id006789,290
id006790,841
id006791,1317
id006792,288
id006793,961
id006794,915
id006795,610
id006796,295
id006797,624
id006798,1322
id006799,497
id006800,256
id006801,970
id006802,339
id006803,797
id006804,741
id006805,782
id006806,328
id006807,1208
id006808,338
id006809,279
id006810,248
id006811,771
id006812,282
id006813,715
id006814,363
id006815,969
id006816,753
id006817,636
id006818,1119
id006819,360
id006820,1151
id006821,523
id006822,1031
id006823,655
id006824,546
id006825,1590
id006826,743
id006827,1040
id006828,346
id006829,515
id006830,1328
id006831,945
id006832,1059
id006833,411
id006834,427
id006835,463
id006836,688
id006837,343
id006838,384
id006839,525
id006840,387
id006841,735
id006842,308
id006843,774
id006844,1109
id006845,585
id006846,549
id006847,1127
id006848,499
id006849,753
id006850,351
id006851,425
id006852,989
id006853,1290
id006854,402
id006855,980
id006856,332
id006857,968
id006858,513
id006859,331
id006860,880
id006861,766
id006862,287
id006863,809
id006864,1040
id006865,447
id006866,1391
id006867,1260
id006868,919
id006869,760
id006870,461
id006871,914
id006872,1011
id006873,516
id006874,652
id006875,523
id006876,582
id006877,304
id006878,1047
id006879,382
id006880,747
